sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
He saw the loyal page.,He saw the blank page.,page,page,Different Sense,0.052372097969055176,12,0.388888889,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.0,0,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.03305327892303467,1,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.050667643547058105,2,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.06356173753738403,3,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.06606584787368774,4,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.06649166345596313,5,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.06726562976837158,6,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.07026535272598267,7,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.0727379322052002,8,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.06725579500198364,9,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.07060295343399048,10,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.07274854183197021,11,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the loyal page.,He saw the ripped page.,page,page,Different Sense,0.07243472337722778,12,0.545454545,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.0,0,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.02778172492980957,1,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.04028940200805664,2,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.045980870723724365,3,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.05463123321533203,4,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.055486977100372314,5,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.05452638864517212,6,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.057720720767974854,7,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.05596119165420532,8,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.05235034227371216,9,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.05064946413040161,10,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.05069458484649658,11,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the young page.,He saw the loyal page.,page,page,Same Sense,0.05009615421295166,12,3.071428571,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.0,0,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.03287309408187866,1,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.045165181159973145,2,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.05723762512207031,3,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.0585668683052063,4,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.059240102767944336,5,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.05879008769989014,6,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.06120741367340088,7,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.06134718656539917,8,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.056178152561187744,9,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.05808800458908081,10,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.059327900409698486,11,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He saw the blank page.,He saw the ripped page.,page,page,Same Sense,0.060082852840423584,12,3.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.0,0,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.027337491512298584,1,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.04139357805252075,2,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.049018025398254395,3,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.04963880777359009,4,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.05132192373275757,5,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.048686206340789795,6,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.04904705286026001,7,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.04715108871459961,8,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.0478556752204895,9,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.04858434200286865,10,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.051397860050201416,11,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tropical palm.,palm,palm,Different Sense,0.05046612024307251,12,0.235294118,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.0,0,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.028383612632751465,1,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.04610764980316162,2,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.05158340930938721,3,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.05060333013534546,4,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.05356520414352417,5,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.05427217483520508,6,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.055951595306396484,7,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.0550803542137146,8,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.05608600378036499,9,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.0575297474861145,10,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.06163311004638672,11,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a tree palm.,palm,palm,Different Sense,0.061786770820617676,12,0.2,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.0,0,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.028325319290161133,1,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.04362618923187256,2,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.04567909240722656,3,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.046595871448516846,4,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.04817479848861694,5,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.04669159650802612,6,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.04805940389633179,7,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.046099841594696045,8,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.047662436962127686,9,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.04684317111968994,10,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.05041986703872681,11,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tropical palm.,palm,palm,Different Sense,0.04927396774291992,12,0.285714286,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.0,0,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.028716623783111572,1,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.04598349332809448,2,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.04961913824081421,3,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.04852652549743652,4,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.04797863960266113,5,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.04919713735580444,6,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.053181469440460205,7,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.05156755447387695,8,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.0534631609916687,9,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.055007755756378174,10,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.05710577964782715,11,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a wrinkled palm.,It was a tree palm.,palm,palm,Different Sense,0.0575297474861145,12,0.25,7,6,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.0,0,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.0296134352684021,1,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.04678773880004883,2,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.05340731143951416,3,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.056644976139068604,4,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.06226259469985962,5,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.0603671669960022,6,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.05884939432144165,7,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.05792200565338135,8,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.06014406681060791,9,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.06066220998764038,10,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.06187230348587036,11,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a calloused palm.,It was a wrinkled palm.,palm,palm,Same Sense,0.06187182664871216,12,3.0,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.0,0,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.02590334415435791,1,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.03390836715698242,2,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.03916943073272705,3,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.03876382112503052,4,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.040397703647613525,5,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.041127145290374756,6,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.04263341426849365,7,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.041939616203308105,8,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.04337066411972046,9,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.04422485828399658,10,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.04640465974807739,11,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tropical palm.,It was a tree palm.,palm,palm,Same Sense,0.0454983115196228,12,3.916666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.0,0,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.04772740602493286,1,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.06521129608154297,2,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.07319915294647217,3,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.07920920848846436,4,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.07970738410949707,5,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.0811353325843811,6,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.08147948980331421,7,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.08115494251251221,8,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.08142578601837158,9,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.08343297243118286,10,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.08418381214141846,11,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was an advisory panel.,panel,panel,Different Sense,0.08299076557159424,12,0.8,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.0,0,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.029646694660186768,1,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.03648555278778076,2,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.037607550621032715,3,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.03847229480743408,4,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.03995329141616821,5,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.03791874647140503,6,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.037178635597229004,7,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.03605681657791138,8,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.037682175636291504,9,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.03836476802825928,10,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.039565861225128174,11,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a control panel.,It was a consumer panel.,panel,panel,Different Sense,0.0386197566986084,12,1.222222222,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.0,0,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.02801591157913208,1,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.03720217943191528,2,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04133480787277222,3,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04354757070541382,4,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04445070028305054,5,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04715496301651001,6,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04718279838562012,7,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04553753137588501,8,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04738110303878784,9,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04568445682525635,10,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.046023666858673096,11,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was an advisory panel.,panel,panel,Different Sense,0.04753220081329346,12,1.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.0,0,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.05373847484588623,1,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.07390826940536499,2,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.07752120494842529,3,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08378958702087402,4,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08485811948776245,5,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08747100830078125,6,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08835262060165405,7,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08635079860687256,8,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08924555778503418,9,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.08836054801940918,10,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was an instrument panel.,It was a consumer panel.,panel,panel,Different Sense,0.09231412410736084,11,1.076923077,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
